year,month,country,category,value_rupee,value_usd,currency,unit,note
2019,September,North Korea,Trade Balance,-620000.67,-869.06,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,September,Qatar,Export,75988.72,106.42,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,September,Qatar,Import,573461.74,803.92,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,September,Qatar,Trade Balance,-497473.02,-697.5,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,September,Russia,Export,168478.33,236.14,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,September,Russia,Import,240229.37,336.74,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,September,Russia,Trade Balance,-71751.04,-100.6,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,September,Saudi Arabia,Export,319815.84,448.2,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,September,Saudi Arabia,Import,1276598.47,1789.58,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,September,Saudi Arabia,Trade Balance,-956782.63,-1341.38,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,September,Singapore,Export,527959.89,740.02,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,September,Singapore,Import,800495.59,1122.08,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,September,Singapore,Trade Balance,-272535.7,-382.06,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,September,South Africa,Export,228263.39,319.91,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,September,South Africa,Import,390522.99,547.44,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,September,South Africa,Trade Balance,-162259.6,-227.53,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,September,Sri Lanka,Export,237857.5,333.31,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,September,Sri Lanka,Import,58283.47,81.7,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,September,Sri Lanka,Trade Balance,179574.03,251.61,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,September,Switzerland,Export,74694.81,104.66,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,September,Switzerland,Import,604455.8,847.36,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,September,Switzerland,Trade Balance,-529760.99,-742.7,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,September,Taiwan,Export,148898.57,208.67,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,September,Taiwan,Import,260909.95,365.71,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,September,Taiwan,Trade Balance,-112011.38,-157.04,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,September,Thailand,Export,257460.0,360.86,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,September,Thailand,Import,390614.41,547.5,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,September,Thailand,Trade Balance,-133154.41,-186.64,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,September,Turkey,Export,334146.08,468.34,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,September,Turkey,Import,164920.45,231.15,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,September,Turkey,Trade Balance,169225.63,237.19,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,September,UAE,Export,1626509.94,2279.94,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,September,UAE,Import,1793138.4,2513.67,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,September,UAE,Trade Balance,-166628.46,-233.73,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,September,United Kingdom,Export,488997.73,685.35,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,September,United Kingdom,Import,403390.1,565.36,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,September,United Kingdom,Trade Balance,85607.63,119.99,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,September,USA,Export,3147842.07,4412.67,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,September,USA,Import,2004678.97,2810.08,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,September,USA,Trade Balance,1143163.1,1602.59,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,September,Vietnam,Export,358347.17,502.26,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,September,Vietnam,Import,511658.34,717.25,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,September,Vietnam,Trade Balance,-153311.17,-214.99,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,August,Australia,Export,204824.42,287.78,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,August,Australia,Import,734515.91,1032.35,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,August,Australia,Trade Balance,-529691.49,-744.57,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,August,Bangladesh,Export,407599.17,572.73,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,August,Bangladesh,Import,72208.19,101.43,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,August,Bangladesh,Trade Balance,335390.98,471.3,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,August,Belgium,Export,311582.62,437.87,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,August,Belgium,Import,426367.38,599.22,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,August,Belgium,Trade Balance,-114784.76,-161.35,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,August,Brazil,Export,255415.3,358.94,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,August,Brazil,Import,255079.04,358.49,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,August,Brazil,Trade Balance,336.26,0.45,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,August,China,Export,1039859.62,1461.53,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,August,China,Import,4534248.09,6372.93,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,August,China,Trade Balance,-3494388.47,-4911.4,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,August,France,Export,310753.84,436.65,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,August,France,Import,266294.61,374.19,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,August,France,Trade Balance,44459.23,62.46,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,August,Germany,Export,500711.86,703.66,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,August,Germany,Import,770120.35,1082.3,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,August,Germany,Trade Balance,-269408.49,-378.64,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,August,Hong Kong,Export,593671.31,834.4,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,August,Hong Kong,Import,981224.59,1379.07,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,August,Hong Kong,Trade Balance,-387553.28,-544.67,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,August,Indonesia,Export,251596.39,353.58,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,August,Indonesia,Import,890734.32,1251.93,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,August,Indonesia,Trade Balance,-639137.93,-898.35,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,August,Iraq,Export,105935.84,148.85,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,August,Iraq,Import,1617995.77,2274.21,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,August,Iraq,Trade Balance,-1512059.93,-2125.36,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,August,Italy,Export,325918.96,457.97,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,August,Italy,Import,281122.37,395.02,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,August,Italy,Trade Balance,44796.59,62.95,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,August,Japan,Export,248934.01,349.78,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,August,Japan,Import,784619.66,1102.71,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,August,Japan,Trade Balance,-535685.65,-752.93,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,August,Kuwait,Export,83039.34,116.65,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,August,Kuwait,Import,378123.02,531.49,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,August,Kuwait,Trade Balance,-295083.68,-414.84,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,August,Malaysia,Export,398656.22,560.19,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,August,Malaysia,Import,582361.34,818.5,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,August,Malaysia,Trade Balance,-183705.12,-258.31,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,August,Nepal,Export,437297.43,614.45,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,August,Nepal,Import,41661.38,58.55,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,August,Nepal,Trade Balance,395636.05,555.9,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,August,Netherlands,Export,523307.66,735.44,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,August,Netherlands,Import,214801.08,301.75,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,August,Netherlands,Trade Balance,308506.58,433.69,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,August,Nigeria,Export,209588.58,294.5,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,August,Nigeria,Import,684415.22,961.98,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,August,Nigeria,Trade Balance,-474826.64,-667.48,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,August,North Korea,Export,251537.95,353.51,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,August,North Korea,Import,1030246.58,1447.96,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,August,North Korea,Trade Balance,-778708.63,-1094.45,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,August,Qatar,Export,76983.27,108.11,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,August,Qatar,Import,492844.96,692.69,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,August,Qatar,Trade Balance,-415861.69,-584.58,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,August,Russia,Export,191550.86,269.19,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,August,Russia,Import,349673.05,491.46,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,August,Russia,Trade Balance,-158122.19,-222.27,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,August,Saudi Arabia,Export,293441.75,412.31,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,August,Saudi Arabia,Import,1804147.77,2535.89,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,August,Saudi Arabia,Trade Balance,-1510706.02,-2123.58,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,August,Singapore,Export,506922.91,712.43,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,August,Singapore,Import,800742.45,1125.34,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,August,Singapore,Trade Balance,-293819.54,-412.91,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,August,South Africa,Export,266700.28,374.73,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,August,South Africa,Import,293753.64,412.9,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,August,South Africa,Trade Balance,-27053.36,-38.17,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,August,Sri Lanka,Export,272888.38,383.39,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,August,Sri Lanka,Import,44919.08,63.09,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
2019,August,Sri Lanka,Trade Balance,227969.3,320.3,"value_rupee in INR, value_usd in USD","value_rupee in Lakh, value_usd in Million",
